claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported,claim_day,claim_month,claim_year
457830144,0.517857143,0,1,0.648,0.537135823,1,1,0,50049,1,2,0,0,0.23,2,1,0.285714286,1,0.551700312,5,0.31718588,0.238051336,0.4,0.306150998,0.529882031,1,0,13,12,2024
457975296,0.660714286,0,1,0.44,0.615408289,0,1,0,50025,5,1,0.8,0,0.32,2,1,0.666666667,2,0.027238826,0,0.500773612,0.412972256,0.4,0.910109421,0.387346584,4,1,5,9,2024
458161920,0.517857143,0,0,0.248,0.536571604,0,0,1,50020,2,0,0,0,0.3,2,0,0.571428571,2,0.407216437,4,0.184136544,0.327929146,0.4,0.576258593,0.502828538,6,0,25,12,2023
458327808,0.410714286,0,1,0.888,1,0,0,1,15010,3,1,0.4,0,0.91,2,1,0.19047619,0,0.282182624,5,0.511442074,0.495798883,1,0.505093315,0.594831325,4,0,23,11,2024
458535168,0.357142857,1,1,0.248,0.430036931,0,0,0,15060,3,2,0,0,0.99,2,0,0,2,0.331745446,5,0.683212434,0.145222643,0,0.60068326,0.4656752,6,0,19,10,2024
458555904,0.535714286,1,1,0.456,0.546317193,1,0,0,15028,5,1,0,0,0.5,2,0,0.571428571,1,0.275347229,5,0.242346352,0.538079554,0,0.352783681,0.408518519,3,0,21,9,2023
458701056,0.464285714,1,0,0.536,0.50338531,1,1,0,20159,1,2,0,0,0.91,2,1,0.380952381,1,0.369327985,1,0.17155694,0.365005391,1,0.43611148,0.405699043,8,0,1,12,2023
458721792,0.303571429,0,1,0.792,0.389002872,1,1,0,50029,2,2,1,0,0.02,2,1,0.761904762,0,1,0,1,0.345121704,0.4,0.910109421,0.440636034,5,0,27,3,2023
458784000,0.321428571,1,0,0.616,0.403826426,1,0,0,80038,4,1,0,0,0.94,2,0,0.19047619,0,0.552125444,0,0.427209447,0.300281864,0.4,0.576258593,0.44885777,3,0,4,8,2024
458804736,0.285714286,0,1,0.472,0.373820271,1,0,0,80014,4,2,0,0,0.51,2,0,0.666666667,1,0.468828796,3,0.623701539,0.121824747,0,0.73711935,0.506240714,2,0,7,7,2024
459426816,0.357142857,0,1,0.6,0.430139516,1,1,1,50031,5,1,0,0,0,2,1,0,2,0.318065876,1,0.371840432,1,0,0.352783681,0.459418339,2,0,5,1,2023
459489024,0.25,1,1,0.728,0.345506771,1,1,1,80015,7,2,0.4,0,0.75,2,0,0.571428571,0,0.316846225,6,0.476367903,0.500629118,0.4,0.306150998,0.548034913,4,0,24,1,2024
459530496,0.464285714,1,1,0.264,0.502667214,0,0,0,50009,4,0,0,0,0.56,2,0,0.285714286,1,0.342986957,6,0.384780812,0.220868479,0.4,0.910109421,0.467524224,3,0,17,9,2023
460090368,0.196428571,0,1,0.488,0.295906853,1,1,0,50047,7,2,0.4,0,0.27,2,1,0.380952381,2,0.420600511,6,0.589703949,0.206593636,0,0.375,0.458617726,0,0,6,12,2023
460111104,0.607142857,0,0,0.504,0.588582273,0,0,1,85080,2,2,0,0,0.42,2,0,0.571428571,0,0.636554175,6,0.569381294,0.249761922,0,0.60068326,0.516289183,4,0,23,10,2023
460173312,0.214285714,1,1,0.856,0.312525646,0,1,1,80011,7,1,0,0,0.08,2,1,0.380952381,0,0.134121207,1,0.164585848,0.657253119,0.4,0.306150998,0.289963435,4,0,28,2,2024
460629504,0.428571429,0,1,0.392,0.480508822,1,0,1,85077,4,2,0,0,0.92,2,1,0.476190476,1,0.262878148,2,1,0.440524383,1,0.505093315,0.52158001,2,0,12,5,2024
460670976,0.392857143,0,0,0.76,0.45593968,1,0,0,20106,6,0,0,0,0.5,2,1,0.380952381,1,0.634477331,3,0.248135922,0.349070963,0.4,0.823568724,0.592344437,3,1,19,9,2023
460712448,0.928571429,1,0,0.76,0.737792368,0,1,0,15052,5,2,0,0,0.01,2,0,0.571428571,1,0.532612536,2,0.534153819,0.884052969,0,0.60068326,0.553465143,3,0,8,6,2023
460733184,0.607142857,1,1,0.504,0.587402544,1,1,1,85077,2,1,0.4,0,0.5,2,1,0.476190476,0,0.345457298,3,0.134488532,0,0,0.352783681,0.624925912,3,1,8,5,2023
461604096,0.946428571,0,0,0.216,0.743947476,1,0,0,80102,1,2,0,0,0.09,2,0,0.380952381,2,0.491979489,4,0.011984061,0.439623071,0.4,0.306150998,0.452560391,3,0,14,6,2024
461624832,0.75,0,1,0.456,0.659827657,1,1,0,85013,6,1,0.4,0,0.93,2,0,0.380952381,0,0.443104746,1,1,0.806998612,1,0.43611148,0.444843217,3,0,3,1,2023
461645568,0.285714286,1,0,0.52,0.374846122,1,1,0,20135,7,0,0,0,0.92,2,0,0.571428571,1,0.15926713,2,0.315581068,0.156478233,0.4,0.910109421,0.395707955,0,0,28,2,2024
461769984,0.267857143,1,1,0.552,0.359971276,0,1,0,20104,5,1,0,0,0.99,2,0,0.380952381,0,0.159417669,3,0.804277483,0.27945239,0,0.499705277,0.617971667,2,0,12,10,2023
461852928,0.375,0,0,0.376,0.442654904,0,1,0,80025,7,0,0,0,0.03,2,1,0.380952381,2,0.319943239,6,1,0.927473846,0,0.371919935,0.461351283,5,0,29,11,2023
461894400,0.732142857,1,1,0.664,0.650492409,1,0,0,50047,1,2,0,0,0.54,2,0,0.380952381,2,0.500932439,1,0.198083168,0.213448779,0,0.73711935,0.39708231,4,0,13,10,2023
462039552,0.357142857,0,1,0.856,0.430190808,1,1,0,20134,4,1,0.4,0,0.69,2,1,0.761904762,2,0.292316858,5,0.074483742,0.700938114,1,0.511419487,0.511338102,4,0,23,4,2023
462060288,0.625,0,0,0.44,0.597507181,1,0,0,50012,3,0,0,0,0.72,2,1,0.285714286,1,0.832880078,0,0.528859986,0.437530103,0.4,0.823568724,0.424611445,7,1,2,3,2024
462101760,0.303571429,1,1,0.472,0.388643824,1,0,1,20153,3,0,0.4,0,0.84,2,1,0.857142857,0,0.184925193,4,0.409798939,0.648084278,0,0.60068326,0.328963,6,0,30,12,2023
462267648,0.25,0,1,0,0.344224456,0,1,1,15021,4,1,0.4,0,0.28,2,1,0.857142857,1,0.238936529,0,0.159850514,0.311784702,0.4,0.910109421,0.511295288,5,0,4,6,2023
462475008,0.517857143,0,0,0.824,0.537187115,0,0,0,85060,6,0,0.8,0,0.12,2,1,0.571428571,0,0.656846193,2,0.236449849,0.340077717,0,0.73711935,0.618695754,4,1,14,3,2023
462599424,0.303571429,1,1,0.744,0.390336479,1,0,1,50057,4,1,0,0,0,2,1,0.095238095,2,0.194001409,0,0.236447651,0.183760126,1,0.511419487,0.519765514,4,0,30,7,2023
462723840,0.464285714,1,0,0.776,0.50338531,1,0,0,80022,6,1,0.4,0,0.98,2,1,0.761904762,2,1,6,0.327611502,0.342066461,0.4,0.823568724,0.598615279,3,0,21,11,2023
462993408,0.553571429,0,1,0.84,0.557498974,1,1,1,85051,4,2,0.4,0,0.06,2,1,0.476190476,1,0.189351422,2,0.388633447,0.67016564,0.4,0.306150998,0.411230639,7,1,28,7,2024
463014144,0.321428571,1,1,0.472,0.403210915,1,0,0,20107,1,1,0,0,0.75,2,0,0.19047619,2,0.267370829,6,0.179853001,0.330847587,1,0.43611148,0.546879868,4,0,18,10,2024
463180032,0.214285714,0,0,0.168,0.633206812,0,1,0,80023,6,1,0,0,0.5,2,0,0.666666667,2,0.139856142,1,0.51764768,0.183575459,0,0.371919935,0.579210577,4,0,23,5,2023
463221504,0.5,1,0,0.792,0.525800164,1,1,1,15010,7,0,0,0,0,2,1,0.571428571,0,0.318138934,2,0.609411201,0.361040343,0.4,0.576258593,0.459934803,3,0,11,10,2023
463262976,0.589285714,0,1,0.568,0.577862126,1,1,0,15001,5,1,0,0,1,2,1,0.571428571,2,0.168731103,1,0.805002205,0.199328873,0,0.73711935,0.36875005,3,0,9,11,2023
463553280,0.553571429,1,1,0.44,0.556729586,1,0,1,80011,3,1,0.4,0,0.2,2,1,0.19047619,0,0.249190671,6,0.428935529,0.235925382,1,0.511419487,0.222047061,4,0,18,11,2023
463781376,0.696428571,0,1,0.136,0.633104227,1,0,0,20132,7,0,0,0,1,2,1,0.476190476,1,0.317173667,1,0.310163239,0.360279663,0.4,0.306150998,0.608285366,4,0,12,4,2023
464050944,0.535714286,1,0,0.664,0.54744563,0,1,1,50011,2,1,0,0,0.74,2,1,0.666666667,1,0.108116356,0,0.321359367,0.134902216,0,0.371919935,0.539867008,6,1,6,2,2023
464175360,0.482142857,0,1,0.152,0.51395158,0,0,0,20156,1,2,0,0,0.12,2,0,0.285714286,0,0.677609833,4,0.249474139,0.293372403,1,0.505093315,0.606081074,3,0,7,7,2023
464279040,0.660714286,1,0,0.424,0.615562167,0,1,0,50021,4,1,0,0,0.87,2,0,0.285714286,2,0.439401337,3,0.18015708,0.380332575,0,0.375,0.502516545,2,1,7,7,2024
464527872,0.535714286,1,1,0.664,0.547496922,1,1,0,85015,1,0,0,0,0.02,2,1,0.19047619,0,0.13466305,2,0.146162901,0.550178998,1,0.43611148,0.557409846,2,1,13,10,2023
464631552,0.464285714,0,0,0,0.503641773,1,1,1,50021,7,1,0,0,1,2,1,0.19047619,1,0.256309925,6,0.43314639,0.314536912,0,0.499705277,0.572078216,2,0,1,3,2023
464838912,0.982142857,1,1,0.344,0.758617152,1,1,0,20163,6,1,1,0,0.21,2,1,0.571428571,1,1,6,0.203625107,0.38789297,0.4,0.576258593,0.464983702,4,0,29,8,2023
464963328,1,1,1,0.584,0.778416085,1,0,1,20164,7,0,0.4,0,0.67,2,1,0.380952381,0,0.624769044,0,0.303245459,0.690675368,0,0.73711935,0.615556861,3,0,25,1,2023
465378048,0.696428571,0,1,0.92,0.632847764,1,1,1,50026,3,2,0,0,0.43,2,0,0.571428571,0,0.676795653,3,0.721395044,0.240273708,1,0.43611148,0.391578038,5,0,27,7,2024
465854976,0.482142857,0,1,0.84,0.514926139,1,1,1,15056,1,1,0,0,0.93,2,0,0.571428571,1,0.323733892,0,0.375268059,0.543468941,1,0.43611148,0.41857736,4,0,23,8,2024
466062336,0.178571429,0,1,0.632,0.741588018,1,1,1,50054,7,1,0,0,0.89,2,0,0.285714286,2,0.15937166,2,0.88285102,0.359550666,0,0.371919935,0.432591899,8,0,24,7,2024
466166016,0.625,1,0,0.744,0.596789085,0,0,1,15056,2,1,1,0,0.96,2,1,0.285714286,2,0.338857508,1,0.450593411,0.437252526,1,0.505093315,0.438487836,3,0,7,10,2024
466622208,0.482142857,0,1,0.568,0.515849405,0,0,1,50021,7,1,0,0,0.99,2,1,0.380952381,2,0.579523429,6,0.327853467,0.495078412,1,0.43611148,0.447179056,7,0,5,7,2023
466642944,0.321428571,0,0,0.664,0.401928601,1,0,0,80031,4,1,0,0,0.5,2,1,0.571428571,2,0.088492288,4,0.450040633,0.579474936,0.4,0.910109421,0.460640651,5,0,14,5,2023
466808832,0.589285714,0,1,0.712,0.577810833,1,1,1,50031,2,2,0,0,0.5,2,1,0.571428571,1,0.409517699,6,0.456165504,0.519678563,0.4,0.576258593,0.603271753,2,1,23,1,2023
467223552,0.25,0,1,0.696,0.345558063,1,1,0,50011,5,1,0.8,0,0.03,2,1,0.666666667,2,1,0,0.286352891,0.288378552,0.4,0.306150998,0.610059635,2,0,14,11,2024
467285760,0.464285714,0,0,0.632,0.503026262,1,1,0,15047,3,0,0.8,0,0.5,2,1,0.380952381,0,0.411130768,2,0.119363182,0.780219578,1,0.43611148,0.418966162,4,0,6,1,2024
467327232,0.535714286,0,1,0.6,0.54724046,1,1,0,85068,3,1,0,0,0.99,2,1,0.19047619,2,0.115819234,4,0.457378698,0.397646844,0.4,0.910109421,0.677332735,2,0,27,4,2024
468011520,0.214285714,1,1,0.728,0.312987279,0,0,0,80015,7,1,0,0,0.01,2,0,0.19047619,0,0.261990048,3,0.748771098,0.370077221,0.4,0.306150998,0.447828559,4,1,2,10,2024
468115200,0.535714286,1,1,0.84,0.547189167,1,1,0,15006,1,2,0,0,1,2,0,0.285714286,2,0.244460256,0,0.514306371,0.782987827,0,0.371919935,0.30128091,2,0,29,3,2024
468364032,0.232142857,0,1,0.936,0.32914444,1,1,1,20153,3,1,1,0,0.94,2,1,0.095238095,1,0.461838457,3,0.178574326,0.198085244,0,0.375,0.36598282,3,0,30,9,2023
468612864,0.553571429,0,1,0.824,0.557396389,1,1,0,50025,4,1,0,0,0.37,2,0,0.095238095,2,0.515645727,5,1,0.40932812,0,0.371919935,0.37553054,4,0,12,3,2023
468654336,1,1,1,0.808,0.836068937,1,0,1,85068,1,1,0.8,0,0.66,2,0,0.380952381,2,0.387680074,5,0.45784329,0.277864485,0.4,0.576258593,0.546799666,2,0,17,11,2023
468695808,0.410714286,1,0,0.424,0.467993435,1,1,1,50034,6,1,0.4,0,0.03,2,0,0.571428571,2,0.410513533,4,0.12408731,0.38242786,0,0.73711935,0.322452712,2,1,20,8,2024
468758016,0.25,0,1,0.696,0.345250308,0,0,0,85070,1,0,0,0,0.05,2,1,0.380952381,1,0.423875573,2,0.336588534,0.505005304,1,0.505093315,0.274584666,3,1,14,4,2023
468903168,0.517857143,1,1,0.664,0.537392286,1,1,0,15012,5,0,0.4,0,0.28,2,0,0.380952381,2,0.652363377,4,0.392437693,0.297986185,0.4,0.823568724,0.499532978,6,1,13,7,2023
469110528,0.607142857,1,0,0.552,0.587248666,1,1,0,20153,6,2,0,0,0.59,2,1,0.857142857,1,0.138492986,0,0.372831357,0.595405888,0,0.60068326,0.450889786,4,1,31,10,2023
469463040,0.303571429,0,1,0.424,0.388489947,1,0,0,15001,7,0,0,0,0.51,2,1,0.476190476,2,0.058335643,4,0.541078398,0.601210025,0.4,0.576258593,0.416443071,2,0,31,5,2023
469587456,0.446428571,1,1,0.856,0.491998359,1,0,0,80012,6,1,0,0,0.01,2,0,0.571428571,0,0.426133462,1,0.09485317,0.303024065,1,0.505093315,0.493003205,5,1,20,6,2023
469836288,0.428571429,0,1,0.408,0.480201067,1,0,0,15037,7,2,0,0,0.85,2,1,0.380952381,2,0.341462131,4,0.73041792,0.277415656,0.4,0.306150998,0.411718263,6,0,9,8,2023
469960704,0.464285714,0,1,0.504,0.503077554,1,0,1,85035,1,2,0,0,0.55,2,1,0.761904762,1,0.345736411,1,0.219060081,0.145098121,1,0.43611148,0.524854173,7,0,23,2,2024
470022912,0.446428571,1,1,0.792,0.491331555,1,0,0,85028,3,0,0,0,1,2,0,0.761904762,2,0.34306421,0,0.232519985,0.346278088,0.4,0.910109421,0.476783487,3,0,14,12,2024
470375424,0.482142857,1,1,0.6,0.514874846,1,1,0,50038,3,0,0,0,0.5,2,0,0.666666667,1,0.20886353,3,0.151560656,0.733931662,1,0.511419487,0.358773553,7,0,13,4,2024
470499840,0.767857143,1,1,0.856,0.667572835,1,0,1,15034,1,1,0.8,0,0.5,2,0,0.380952381,0,1,0,0.192402926,0.350944201,0,0.375,0.46484541,5,0,8,9,2023
470707200,0.410714286,0,1,0.776,0.468147312,0,1,1,20122,4,1,0,0,0.1,2,1,0.095238095,1,0.18192668,0,0.200482265,0.525313968,1,0.43611148,0.6805941,1,0,14,5,2023
470790144,0.571428571,0,1,0.568,1,0,0,1,20143,4,1,0,0,0.49,2,1,0.19047619,0,0.504380958,6,0.23443768,0.519123325,0.4,0.910109421,0.587581934,3,0,21,7,2024
471038976,0.375,0,0,0.664,0.442039393,0,0,1,80023,4,0,0.8,0,0.54,2,1,0.952380952,1,0.671389762,2,0.557436836,0.577748176,1,0.511419487,0.259154649,5,1,30,7,2023
471080448,0.535714286,1,1,0.744,0.547548215,0,1,1,15009,5,0,0,0,0.53,2,0,0.761904762,1,0.657929759,2,0.346103792,0.346333691,0.4,0.823568724,0.497196658,1,1,3,8,2023
471101184,0.053571429,0,1,0.696,0.136694707,1,1,1,15037,6,2,0,0,0.02,2,1,0.380952381,1,0.353326024,2,0.309512107,0.487292527,0,0.375,0.472512262,7,1,14,3,2023
471578112,0.053571429,1,0,0.44,0.135412392,0,0,0,85022,4,1,0,0,0.49,2,0,0.380952381,1,0.439886307,5,0.136433593,0.406710535,0,0.73711935,0.558700822,4,0,9,7,2023
471598848,0.357142857,0,0,0.568,0.429934346,1,1,1,15006,2,1,1,0,0.3,2,1,0.666666667,0,0.099739657,1,0.443478358,0.94144472,1,0.505093315,0.532237247,7,0,11,9,2023
471640320,0.196428571,0,1,0.216,0.295240049,1,1,0,20106,4,1,0,0,0.36,2,1,0.285714286,0,0.044145868,2,0.523975949,0.534785822,0.4,0.823568724,0.471582566,5,0,20,8,2023
471764736,0.303571429,0,0,0.648,0.388233484,1,1,1,85043,7,1,1,0,0.96,2,1,0.666666667,2,0.734657242,5,0.312428103,0.627219728,0,0.60068326,0.582456175,4,1,3,7,2024
472158720,0.767857143,0,1,0.632,0.668444809,0,1,0,20134,3,2,0.4,0,0.49,2,1,0.095238095,1,0.212579823,3,1,0.432435601,0.4,0.576258593,0.515900584,1,0,18,11,2023
472200192,0.071428571,1,1,0.664,0.158596635,1,0,1,50013,7,1,0,0,0.5,2,0,0.285714286,1,0.806928354,0,0.540206705,0.377303844,0,0.73711935,0.505165276,8,0,18,12,2024
472366080,0.375,1,1,0.856,0.442706196,1,1,1,20132,5,0,0.4,0,0.89,2,1,0.380952381,1,0.683694436,3,0.98333241,0.365777798,0.4,0.823568724,0.599088469,3,0,28,11,2024
472407552,0.285714286,0,1,0.408,0.374128026,1,1,1,85018,5,1,0,0,0.19,2,1,0.095238095,0,0.223508482,6,0.427275443,0.605766609,0,0.60068326,0.564688106,2,0,22,2,2024
472428288,0.375,0,1,0.088,0.443219122,1,0,0,85073,3,1,0.4,0,0.19,2,0,0.666666667,0,0.356569569,3,1,0.353148904,0,0.352783681,0.520176443,1,0,30,11,2024
472490496,0.232142857,1,0,0.632,0.327656955,1,1,0,20120,5,2,0,0,0.75,2,1,0.666666667,1,0.152732312,1,0.32919198,0.299262703,1,0.43611148,0.524816001,8,0,14,11,2024
472531968,0.821428571,1,1,0.552,0.691936808,1,1,0,85035,1,2,0,0,0.93,2,0,0.571428571,0,0.336124012,2,0.408936048,0.98033498,0.4,0.910109421,0.452956416,2,1,6,12,2024
472946688,1,1,1,0.84,0.778262208,0,0,1,20146,4,1,0,0,0.01,2,1,0.857142857,0,0.236212749,4,0.78593877,0.192345598,0,0.73711935,0.572995662,4,0,10,9,2023
473029632,0.678571429,0,0,0.888,0.624384489,0,0,1,20148,6,1,0,0,0.06,2,0,0.857142857,1,0.329661596,0,0.099584241,0.646252349,1,0.505093315,0.448762026,7,0,9,7,2024
473133312,0.464285714,0,0,0.072,0.50359048,0,1,0,20135,3,1,0,0,0.09,2,1,0.952380952,0,0.170759974,0,0.222995767,0.728664282,1,0.511419487,0.410914979,6,0,25,3,2023
473216256,0.25,1,1,0.728,0.344686089,1,0,0,50013,6,0,0,0,0.21,2,1,0.666666667,0,0.672689534,5,0.591581281,0.363083328,0,0.375,0.564747922,3,0,21,5,2024
473485824,0.232142857,0,1,0.36,0.328477636,1,1,1,80002,4,1,0.8,0,0.8,2,1,0.571428571,2,0.191586186,4,0.282578493,0.625142365,0,0.371919935,0.508651413,3,1,6,8,2023
473630976,0.125,0,0,0.52,0.543137054,0,0,1,20104,2,1,0,0,0.68,2,1,0.476190476,1,0.416802049,3,0.316650804,0.266291815,1,0.505093315,0.474730521,5,0,17,4,2023
473672448,0.303571429,0,1,0.696,0.389105458,0,0,1,80033,5,2,0,0,0.47,2,1,0.571428571,0,0.207737531,2,0.513307559,0.470517412,1,0.511419487,0.585123515,8,1,12,12,2024
473942016,0.625,1,1,0.664,0.596840378,1,0,1,20137,5,1,0,0,0.04,2,0,0.571428571,2,0.17155431,5,0.203678021,0.533221578,0,0.60068326,0.428570893,5,0,7,9,2023
474253056,1,1,1,0,0.791341814,1,0,0,80003,4,1,0,0,0,2,1,0.476190476,2,0.291334126,2,0.625545865,0.474719126,0,0.499705277,0.542245692,4,0,8,1,2023
474439680,0.339285714,1,1,0.504,0.416341814,0,1,1,85006,2,1,0,0,0.04,2,0,0.476190476,1,0.31616381,1,0.494082258,0.692628881,0.4,0.576258593,0.591824938,4,0,4,9,2023
474543360,0.5,1,0,0.776,0.525441116,0,1,0,15035,1,1,0,0,0.29,2,0,0.761904762,1,0.189932051,6,0.313977195,0.595813641,1,0.505093315,0.642529704,5,0,23,8,2024
474647040,0.339285714,1,1,0.808,0.416495691,1,1,1,85082,7,2,0.4,0,0.71,2,1,0.285714286,2,0.237567714,0,0.131063852,0.585265638,0.4,0.823568724,0.56899926,3,1,22,3,2023
475455744,0.571428571,0,0,0.408,1,0,1,0,20132,4,1,0,0,0.91,2,1,0.095238095,2,0.371987289,4,0.186013922,0.128689568,0.4,0.576258593,0.509769987,2,0,17,3,2024
475538688,0.464285714,0,1,0.92,0.502872384,0,1,1,80015,5,1,0.8,0,0.36,2,1,0.095238095,0,0.396032292,1,0.197805294,0.520525328,1,0.505093315,0.529069109,6,0,23,5,2024
475828992,0.625,1,0,0.648,0.596942963,1,1,0,50035,1,1,0,0,0.77,2,1,0.095238095,0,0.269611876,3,1,0.499366549,0,0.60068326,0.469515924,6,0,1,9,2023
475932672,0.428571429,1,0,0.76,0.480047189,0,1,0,20163,3,0,0.4,0,0.95,2,0,0.476190476,1,0.653664946,6,0.47530963,0.385402669,0,0.352783681,0.370802683,7,1,30,11,2024
475953408,0.410714286,1,0,0.824,0.468044727,1,1,0,15030,1,0,0.4,0,0.96,2,1,0.19047619,0,0.115915249,1,0.64453233,0.82093925,0.4,0.306150998,0.5371579,3,1,27,10,2023
476326656,0.5,1,1,0.456,0.525646286,1,1,1,80025,7,0,0,0,0.21,2,1,0.380952381,2,0.684361967,2,0.261693393,0.531261878,1,0.505093315,0.409713528,1,0,12,7,2023
477135360,0.767857143,1,1,0.664,0.667829298,1,1,1,50047,7,2,0,0,0.42,2,0,0.285714286,1,0.348415599,5,0.05477742,0.517509083,1,0.43611148,0.464495569,5,0,14,8,2024
477259776,0.464285714,0,0,0.44,0.503334017,1,0,1,80016,1,2,0,0,0,2,1,0.476190476,2,0.434895959,2,0.524935022,0.44578677,0.4,0.576258593,0.404785741,7,0,13,9,2024
477467136,0.535714286,0,0,0.712,0.547137874,1,1,0,20153,7,2,1,0,0.5,2,1,0.285714286,1,0.537934121,5,0.117005922,0.543777345,0,0.375,0.427518709,3,0,7,6,2023
478027008,0.517857143,0,1,0.712,0.537033238,1,1,0,50055,3,0,0,0,1,2,0,0.380952381,1,0.115823509,4,0.819155361,0.205052057,0,0.371919935,0.225911122,6,0,21,9,2024
478109952,0.5,0,1,0.536,0.525954042,1,1,0,50036,1,1,0.8,0,0.11,2,1,0.761904762,0,0.354399489,1,0.822490571,0.414150352,0.4,0.576258593,0.374982059,3,0,3,3,2023
478255104,0.196428571,1,0,0.904,0.295701682,0,0,0,50046,7,2,0,0,0.02,2,0,0.476190476,2,0.110320664,3,0.46091452,0.550214937,0,0.73711935,0.540701278,2,0,25,9,2024
478358784,0.446428571,0,1,0.456,0.492049651,0,0,0,20160,2,1,0,0,0,2,1,0.761904762,2,0.352759106,0,0.48962746,0.312097888,0,0.375,0.52141913,5,0,4,12,2023
478400256,0.339285714,1,0,0.872,0.416906032,1,1,0,20136,4,1,0,0,0.5,2,0,0.285714286,1,0.187079517,2,0.301954786,0.619492047,0,0.60068326,0.507037759,4,1,29,10,2023
478420992,0.625,1,1,0.648,0.597558474,1,1,0,80001,6,0,0.8,0,0.53,2,1,0.952380952,0,0.126162473,1,0.392900155,0.612683431,0,0.352783681,0.525751463,7,0,11,4,2023
478732032,0.303571429,0,1,0.744,0.389464506,1,0,1,85016,2,1,1,0,0.77,2,1,0.761904762,1,0.314240777,1,0.414026719,0.404723962,0.4,0.576258593,0.545446234,4,0,8,7,2024
479022336,0.267857143,0,0,0.76,1,1,0,1,80103,5,2,0.4,0,0.93,2,1,1,2,0.180822759,5,0.399593788,0.4990552,0,0.352783681,0.625409717,6,0,13,7,2023
479043072,0.196428571,0,1,0.424,0.993393517,1,0,1,20102,6,1,0,0,0.21,2,0,0.19047619,1,0.33713022,3,0.352450617,0.103258048,0.4,0.306150998,0.521815119,1,0,7,5,2024
479229696,0.589285714,1,1,0.504,1,1,1,1,20151,3,1,0,0,1,2,1,0.380952381,1,1,2,0.186007141,0.750275628,0,0.371919935,0.360964321,7,0,21,10,2023
479665152,0.232142857,1,1,0.472,1,1,1,0,15035,7,1,0,0,1,2,1,0.380952381,0,0.269393222,2,0.146956076,0.595506898,0,0.60068326,0.605968805,5,0,6,11,2024
480370176,0.357142857,1,0,0.072,1,0,0,0,85068,5,2,0,0,0.84,2,0,0.285714286,1,0.428087282,1,0.025340234,0.674152894,0,0.375,0.453748016,1,0,5,10,2023
480556800,0.392857143,0,0,0.2,1,1,1,0,80016,5,2,0,0,0.49,2,0,0.285714286,2,0.599670368,4,0.16360143,0.888739709,0.4,0.910109421,0.346186188,1,0,14,3,2024
480660480,0.214285714,1,1,0.248,1,1,1,0,85024,2,1,0,0,0.48,2,0,0.285714286,2,0.142299046,5,0.40457457,0.290627888,0,0.371919935,0.376349979,6,0,6,11,2023
480701952,0.517857143,0,0,0.92,1,1,1,1,15025,4,0,0,0,0.16,2,0,0.476190476,1,0.520767071,2,0.69406733,0.758198601,0.4,0.576258593,0.630063115,3,0,19,2,2023
480743424,0.517857143,1,0,0.52,1,0,0,0,20137,7,1,0,0,0.6,2,0,0.285714286,2,0.25585054,0,0.776825499,0.342007256,1,0.505093315,0.434997549,6,0,22,2,2023
481095936,0.267857143,1,0,0.52,1,1,1,0,20103,2,2,0,0,0.3,2,0,0.476190476,2,0.302338731,1,0.274718622,0.216882857,1,0.43611148,0.373577498,2,0,30,12,2024
481552128,0.464285714,1,0,0.504,1,1,1,0,50005,3,1,1,0,0.8,2,1,0.571428571,0,0.171407751,5,0.352862359,0.52119353,1,0.505093315,0.264145334,2,0,24,8,2024
481904640,0.392857143,0,0,0.008,0,1,1,1,15009,5,2,0.4,0,0.09,2,1,0.380952381,2,0.401483997,4,0.20545076,0.53212186,0.4,0.306150998,0.679542224,7,1,5,12,2024
481946112,0.714285714,0,1,0.328,0,1,1,0,80010,1,1,0,0,0.18,2,1,0.285714286,1,0.306642066,0,0.924973708,0.342714104,1,0.43611148,0.539273304,6,1,2,8,2024
482340096,0.410714286,1,1,0.408,1,1,1,1,20118,2,2,0,0,0,2,1,0.476190476,1,0.137791114,3,0.382137391,0.213081617,0,0.60068326,0.571602432,6,1,30,1,2023
482423040,0.392857143,1,0,0.584,1,0,0,0,80031,5,0,0.8,0,0.5,2,1,0.19047619,1,0.440199291,2,0.373753271,1,0,0.352783681,0.54900074,5,1,1,2,2024
482713344,0.464285714,0,1,0.36,1,0,1,0,20117,4,0,1,0,0.49,2,1,0.19047619,0,0.667125788,2,1,0.362849782,0.4,0.576258593,0.368630769,1,0,22,12,2024
482817024,0.071428571,1,1,0.312,0.803457119,1,1,1,15021,1,2,0,0,0.22,2,0,0.666666667,0,0.541501702,0,0.510427443,0.549243859,1,0.505093315,0.468376461,5,0,3,11,2023
482837760,0.571428571,1,1,0.504,1,1,1,0,85008,6,0,0,0,0.88,2,1,0.380952381,1,0.843246516,5,0.511344587,0.811225694,1,0.511419487,0.512376978,8,0,31,10,2023
482858496,0.892857143,1,1,0.392,1,0,1,0,85055,2,1,0,0,0.88,2,1,0.380952381,0,0.720712361,3,0.390783249,0.183957779,0.4,0.823568724,0.314651589,0,1,5,2,2024
